,distance,distance_next,distance_prev,eval,latitude,longitude,time,vel_next_kms,vel_prev_kms
12549,88971.07745641314,11.20824270481816,11.317470945341844,364.9,45.969488,-74.055885,2015-07-29 18:25:30,40.34967373734538,40.74289540323064
12550,88982.28569911796,22.422256587621945,11.20824270481816,364.9,45.969419,-74.055786,2015-07-29 18:25:31,80.720123715439,40.34967373734538
12551,89004.70795570558,14.211702665019528,22.422256587621945,365.0,45.96928,-74.055588,2015-07-29 18:25:32,51.1621295940703,80.720123715439
12552,89018.9196583706,13.204715977587991,14.211702665019528,364.9,45.969202,-74.055462,2015-07-29 18:25:33,47.53697751931677,51.1621295940703
12553,89032.12437434819,13.199524031196061,13.204715977587991,364.8,45.969128,-74.055345,2015-07-29 18:25:34,47.51828651230582,47.53697751931677
12554,89045.32389837939,13.28440024861684,13.199524031196061,364.5,45.969055,-74.055228,2015-07-29 18:25:35,47.82384089502063,47.51828651230582
12555,89058.60829862801,13.71031668730291,13.28440024861684,364.1,45.968987,-74.05511,2015-07-29 18:25:36,49.35714007429048,47.82384089502063
12556,89072.31861531531,13.279662852525743,13.71031668730291,363.6,45.968922,-74.054988,2015-07-29 18:25:37,47.806786269092676,49.35714007429048
12557,89085.59827816783,12.931419978297962,13.279662852525743,362.9,45.968855,-74.05487,2015-07-29 18:25:38,46.55311192187266,47.806786269092676
12558,89098.52969814613,13.160455954811853,12.931419978297962,362.2,45.968792,-74.054755,2015-07-29 18:25:39,47.37764143732267,46.55311192187266
12559,89111.69015410094,12.501331025002091,13.160455954811853,361.5,45.968727,-74.054638,2015-07-29 18:25:40,45.00479169000753,47.37764143732267
12560,89124.19148512595,23.5366713020891,12.501331025002091,360.7,45.968662,-74.054527,2015-07-29 18:25:41,84.73201668752077,45.00479169000753
12561,89147.72815642804,5.176265120142642,23.5366713020891,359.3,45.96854,-74.054318,2015-07-29 18:25:42,18.634554432513514,84.73201668752077
12562,89152.90442154818,5.061716974785902,5.176265120142642,359.1,45.968514,-74.054272,2015-07-29 18:25:43,18.22218110922925,18.634554432513514
12563,89157.96613852297,5.176265796198522,5.061716974785902,358.8,45.968489,-74.054227,2015-07-29 18:25:44,18.63455686631468,18.22218110922925
12564,89163.14240431917,15.309081250739041,5.176265796198522,358.5,45.968463,-74.054181,2015-07-29 18:25:45,55.11269250266055,18.63455686631468
12565,89178.45148556991,9.89441149472768,15.309081250739041,357.7,45.968385,-74.054045,2015-07-29 18:25:46,35.619881381019646,55.11269250266055
12566,89188.34589706463,9.779927911996868,9.89441149472768,357.2,45.968337,-74.053957,2015-07-29 18:25:47,35.20774048318873,35.619881381019646
12567,89198.12582497663,7.086407815673434,9.779927911996868,356.8,45.96829,-74.05387,2015-07-29 18:25:48,25.511068136424363,35.20774048318873
12568,89205.2122327923,7.091082095393158,7.086407815673434,356.4,45.968255,-74.053807,2015-07-29 18:25:49,25.527895543415372,25.511068136424363
12569,89212.30331488769,14.182166157062154,7.091082095393158,356.1,45.968219,-74.053744,2015-07-29 18:25:50,51.05579816542375,25.527895543415372
12570,89226.48548104474,9.010726612933762,14.182166157062154,355.5,45.968147,-74.053618,2015-07-29 18:25:51,32.43861580656154,51.05579816542375
12571,89235.49620765768,8.577094204237094,9.010726612933762,355.2,45.9681,-74.053538,2015-07-29 18:25:52,30.87753913525354,32.43861580656154
12572,89244.07330186192,8.123207740895731,8.577094204237094,354.8,45.968052,-74.053462,2015-07-29 18:25:53,29.243547867224635,30.87753913525354
12573,89252.19650960281,7.598963308377856,8.123207740895731,354.5,45.968007,-74.05339,2015-07-29 18:25:54,27.356267910160284,29.243547867224635
12574,89259.7954729112,7.2111579140858115,7.598963308377856,354.1,45.967958,-74.053323,2015-07-29 18:25:55,25.960168490708924,27.356267910160284
12575,89267.00663082529,7.218468348138797,7.2111579140858115,353.8,45.967902,-74.05326,2015-07-29 18:25:56,25.986486053299668,25.960168490708924
12576,89274.22509917342,7.333751300090354,7.218468348138797,353.4,45.967845,-74.053197,2015-07-29 18:25:57,26.401504680325274,25.986486053299668
12577,89281.5588504735,7.4874644915733635,7.333751300090354,353.0,45.967787,-74.053133,2015-07-29 18:25:58,26.95487216966411,26.401504680325274
12578,89289.04631496507,14.818467148828988,7.4874644915733635,352.5,45.967723,-74.053068,2015-07-29 18:25:59,53.34648173578436,26.95487216966411
12579,89303.8647821139,3.848699627949257,14.818467148828988,351.5,45.967588,-74.05294,2015-07-29 18:26:00,13.855318660617325,53.34648173578436
12580,89307.71348174186,3.742835010123268,3.848699627949257,351.2,45.96755,-74.052907,2015-07-29 18:26:01,13.474206036443764,13.855318660617325
12581,89311.45631675198,7.840719180296818,3.742835010123268,350.9,45.967512,-74.052875,2015-07-29 18:26:02,28.226589049068547,13.474206036443764
12582,89319.29703593228,5.586507049063003,7.840719180296818,350.3,45.967432,-74.052808,2015-07-29 18:26:03,20.11142537662681,28.226589049068547
12583,89324.88354298135,5.4803710836023125,5.586507049063003,349.8,45.967378,-74.05276,2015-07-29 18:26:04,19.729335900968326,20.11142537662681
12584,89330.36391406495,11.075981261339306,5.4803710836023125,349.3,45.967324,-74.052713,2015-07-29 18:26:05,39.8735325408215,19.729335900968326
12585,89341.43989532629,6.775656311242059,11.075981261339306,348.4,45.967215,-74.052618,2015-07-29 18:26:06,24.392362720471414,39.8735325408215
12586,89348.21555163754,4.444125311995318,6.775656311242059,347.8,45.967147,-74.05256,2015-07-29 18:26:07,15.998851123183146,24.392362720471414
12587,89352.65967694954,4.455768103618635,4.444125311995318,347.3,45.967092,-74.052523,2015-07-29 18:26:08,16.040765173027086,15.998851123183146
12588,89357.11544505316,8.899854407957402,4.455768103618635,346.9,45.967036,-74.052486,2015-07-29 18:26:09,32.03947586864665,16.040765173027086
12589,89366.01529946111,6.518020011231951,8.899854407957402,346.0,45.966925,-74.052412,2015-07-29 18:26:10,23.464872040435026,32.03947586864665
12590,89372.53331947235,7.159290909346624,6.518020011231951,345.3,45.966842,-74.052358,2015-07-29 18:26:11,25.773447273647847,23.464872040435026
12591,89379.6926103817,6.323120100553484,7.159290909346624,344.6,45.966757,-74.052298,2015-07-29 18:26:12,22.763232361992543,25.773447273647847
12592,89386.01573048225,7.794480737533652,6.323120100553484,343.9,45.966682,-74.052245,2015-07-29 18:26:13,28.06013065512115,22.763232361992543
12593,89393.81021121978,8.468470552878172,7.794480737533652,343.2,45.966607,-74.052178,2015-07-29 18:26:14,30.486493990361417,28.06013065512115
12594,89402.27868177266,10.057155852864087,8.468470552878172,342.4,45.966528,-74.052105,2015-07-29 18:26:15,36.205761070310714,30.486493990361417
12595,89412.33583762552,10.287783077404788,10.057155852864087,341.4,45.966438,-74.052018,2015-07-29 18:26:16,37.03601907865723,36.205761070310714
12596,89422.62362070293,10.296176849687706,10.287783077404788,340.4,45.966346,-74.051929,2015-07-29 18:26:17,37.066236658875745,37.03601907865723
12597,89432.91979755262,10.667733243116835,10.296176849687706,339.4,45.966253,-74.05184,2015-07-29 18:26:18,38.40383967522061,37.066236658875745
12598,89443.58753079573,10.561153618477867,10.667733243116835,338.3,45.966154,-74.051748,2015-07-29 18:26:19,38.020153026520326,38.40383967522061
12599,89454.1486844142,9.232522805567356,10.561153618477867,337.3,45.966055,-74.051657,2015-07-29 18:26:20,33.237082100042485,38.020153026520326
12600,89463.38120721978,4.953053670665356,9.232522805567356,336.5,45.965962,-74.051578,2015-07-29 18:26:21,17.83099321439528,33.237082100042485
12601,89468.33426089043,4.848351945472305,4.953053670665356,336.1,45.965908,-74.051536,2015-07-29 18:26:22,17.4540670037003,17.83099321439528
12602,89473.18261283591,9.811668206458187,4.848351945472305,335.7,45.965854,-74.051495,2015-07-29 18:26:23,35.322005543249475,17.4540670037003
12603,89482.99428104237,9.822045995675145,9.811668206458187,335.1,45.965745,-74.051412,2015-07-29 18:26:24,35.35936558443052,35.322005543249475
12604,89492.81632703805,9.747764118209126,9.822045995675145,334.6,45.965564,-74.051339,2015-07-29 18:26:25,35.09195082555286,35.35936558443052
12605,89502.56409115625,3.70394403414635,9.747764118209126,334.4,45.965382,-74.051267,2015-07-29 18:26:26,13.33419852292686,35.09195082555286
12606,89506.2680351904,3.7688044416798956,3.70394403414635,334.4,45.965272,-74.051253,2015-07-29 18:26:27,13.567695990047625,13.33419852292686
12607,89510.03683963208,3.4498781598069344,3.7688044416798956,334.5,45.96515,-74.051248,2015-07-29 18:26:28,12.419561375304964,13.567695990047625
12608,89513.4867177919,3.3901294159233246,3.4498781598069344,334.6,45.96504,-74.051255,2015-07-29 18:26:29,12.204465897323969,12.419561375304964
12609,89516.87684720782,3.482949270340215,3.3901294159233246,334.7,45.964938,-74.051267,2015-07-29 18:26:30,12.538617373224774,12.204465897323969
12610,89520.35979647817,3.534749172475203,3.482949270340215,334.8,45.96484,-74.051283,2015-07-29 18:26:31,12.72509702091073,12.538617373224774
12611,89523.89454565065,3.2559639188718337,3.534749172475203,334.9,45.964738,-74.051298,2015-07-29 18:26:32,11.721470107938602,12.72509702091073
12612,89527.15050956952,3.3902158061962555,3.2559639188718337,335.0,45.964633,-74.051303,2015-07-29 18:26:33,12.20477690230652,11.721470107938602
12613,89530.54072537571,3.3627511190830015,3.3902158061962555,335.1,45.964523,-74.051307,2015-07-29 18:26:34,12.105904028698806,12.20477690230652
12614,89533.9034764948,3.3609120917111004,3.3627511190830015,335.2,45.964413,-74.051308,2015-07-29 18:26:35,12.099283530159962,12.105904028698806
12615,89537.26438858651,1.901381038231344,3.3609120917111004,335.3,45.964303,-74.051308,2015-07-29 18:26:36,6.8449717376328385,12.099283530159962
12616,89539.16576962474,1.851968618264627,1.901381038231344,335.3,45.964248,-74.0513,2015-07-29 18:26:37,6.667087025752657,6.8449717376328385
12617,89541.01773824301,7.320912146259338,1.851968618264627,335.3,45.964193,-74.051293,2015-07-29 18:26:38,26.355283726533617,6.667087025752657
12618,89548.33865038927,7.320922200395185,7.320912146259338,335.2,45.964029,-74.051245,2015-07-29 18:26:39,26.355319921422666,26.355283726533617
12619,89555.65957258966,8.911644105436947,7.320922200395185,335.1,45.963865,-74.051197,2015-07-29 18:26:40,32.08191877957301,26.355319921422666
12620,89564.5712166951,6.492731051818225,8.911644105436947,335.0,45.963753,-74.051123,2015-07-29 18:26:41,23.373831786545612,32.08191877957301
12621,89571.06394774692,6.4966811025208075,6.492731051818225,335.0,45.963632,-74.051075,2015-07-29 18:26:42,23.38805196907491,23.373831786545612
12622,89577.56062884945,5.396161446685573,6.4966811025208075,334.9,45.963522,-74.051025,2015-07-29 18:26:43,19.426181208068066,23.38805196907491
12623,89582.95679029613,5.844468988440177,5.396161446685573,334.9,45.963422,-74.050985,2015-07-29 18:26:44,21.040088358384637,19.426181208068066
12624,89588.80125928456,6.09675989152834,5.844468988440177,334.9,45.963312,-74.050942,2015-07-29 18:26:45,21.948335609502024,21.040088358384637
12625,89594.8980191761,5.1822195763627,6.09675989152834,334.9,45.963198,-74.050897,2015-07-29 18:26:46,18.65599047490572,21.948335609502024
12626,89600.08023875246,5.122945180666457,5.1822195763627,334.9,45.963082,-74.050863,2015-07-29 18:26:47,18.442602650399248,18.65599047490572
12627,89605.20318393313,2.9198671357747035,5.122945180666457,334.9,45.962965,-74.05083,2015-07-29 18:26:48,10.511521688788934,18.442602650399248
12628,89608.1230510689,2.947079489873104,2.9198671357747035,334.9,45.96288,-74.050818,2015-07-29 18:26:49,10.609486163543174,10.511521688788934
12629,89611.07013055877,5.894164129729871,2.947079489873104,334.9,45.962794,-74.050806,2015-07-29 18:26:50,21.218990867027536,10.609486163543174
12630,89616.9642946885,3.5401808020551058,5.894164129729871,334.9,45.962622,-74.050782,2015-07-29 18:26:51,12.74465088739838,21.218990867027536
12631,89620.50447549055,4.635768790602156,3.5401808020551058,334.9,45.962512,-74.050792,2015-07-29 18:26:52,16.68876764616776,12.74465088739838
12632,89625.14024428115,4.657764288689288,4.635768790602156,334.9,45.962403,-74.050821,2015-07-29 18:26:53,16.767951439281436,16.68876764616776
12633,89629.79800856984,8.613604828647675,4.657764288689288,334.9,45.962293,-74.05085,2015-07-29 18:26:54,31.008977383131633,16.767951439281436
12634,89638.41161339848,8.510346842323038,8.613604828647675,334.9,45.962189,-74.050922,2015-07-29 18:26:55,30.637248632362937,31.008977383131633
12635,89646.9219602408,9.856305009890425,8.510346842323038,334.9,45.962085,-74.050993,2015-07-29 18:26:56,35.48269803560553,30.637248632362937
12636,89656.77826525069,11.0399423757372,9.856305009890425,334.9,45.961982,-74.051077,2015-07-29 18:26:57,39.74379255265392,35.48269803560553
12637,89667.81820762642,11.590135053565357,11.0399423757372,334.9,45.961877,-74.051172,2015-07-29 18:26:58,41.724486192835286,39.74379255265392
